age,income,years_experience,gender,target
63,79722,29,M,1
34,50614,16,M,1
22,24852,4,M,0
58,48931,16,F,0
52,47682,15,M,1
54,88391,33,M,1
35,35458,6,M,0
38,58531,20,F,1
59,30948,6,M,0
18,21422,0,F,0
34,45667,15,F,1
25,34682,7,M,0
46,70541,25,F,1
37,20000,0,M,0
54,77258,29,M,1
56,48901,14,F,1
22,27153,2,F,0
27,37230,9,M,0
23,25386,5,M,0
24,29393,6,M,0
52,22270,0,M,0
44,45891,12,M,1
59,88339,32,M,1
38,56426,20,M,1
41,36327,10,F,0
46,27215,4,M,0
44,73375,26,M,1
55,84742,34,F,1
19,24913,1,F,0
42,20000,0,F,0
19,22398,1,M,0
55,58745,18,F,1
35,28924,3,M,0
59,67756,24,M,1
24,33005,6,F,0
21,25613,3,M,0
61,74437,25,M,1
57,87623,35,M,1
58,58023,17,M,1
27,41161,9,F,0
58,82001,32,M,1
45,70887,27,F,1
47,25239,4,F,0
41,69397,23,M,1
53,78683,27,F,1
33,46409,15,F,1
50,43486,13,F,1
27,34326,9,F,0
65,48121,14,F,1
38,20244,2,F,0
44,27172,2,M,0
38,51123,18,F,0
44,67523,26,M,1
49,83887,31,F,1
22,25817,4,F,0
52,90433,34,F,1
39,53899,15,M,1
53,63348,23,M,1
27,39384,9,M,0
51,83942,33,M,1
23,27015,5,M,0
31,29225,6,F,0
54,31619,8,M,0
36,52259,18,F,1
49,29382,3,M,0
37,57206,19,M,1
38,55683,20,F,1
32,28831,6,M,0
34,30063,3,M,0
61,35359,8,M,0
62,20948,1,F,0
41,69271,23,M,1
38,63424,20,F,1
65,61876,19,F,1
32,50853,14,M,1
28,36576,10,M,0
54,45872,12,F,0
47,65812,23,F,1
35,34933,5,F,0
45,73474,25,M,1
30,41640,12,F,0
60,26882,1,M,0
27,25506,4,F,0
64,24957,4,F,0
56,46704,13,F,1
29,26778,5,F,0
55,53938,19,F,1
58,89119,33,M,1
65,52999,16,M,1
57,27854,2,M,0
43,70115,25,F,1
61,40203,8,M,0
36,34060,5,F,0
40,38092,8,F,0
65,56150,17,F,1
53,92532,35,M,1
44,31639,7,M,0
33,46362,15,M,0
24,28513,6,M,0
30,44457,12,M,1
29,38168,8,M,1
44,40502,8,M,0
50,25139,3,M,0
48,51524,14,F,1
28,34312,9,M,0
34,45000,14,M,1
55,50886,16,F,1
19,25595,1,M,0
20,20000,2,M,0
51,28041,2,F,0
49,56340,18,M,1
41,61947,20,M,1
41,69603,23,F,1
30,21045,0,M,0
39,57962,21,M,1
36,51068,17,F,1
47,55401,16,M,1
56,86439,31,M,1
38,58860,20,M,1
65,22300,1,F,0
40,68436,22,F,1
33,25781,2,M,0
59,31753,6,M,0
24,36204,6,M,0
37,58521,19,M,1
65,38318,7,M,1
59,91637,34,F,1
31,21892,3,F,0
43,62168,20,M,1
39,63787,21,M,1
58,46153,14,F,0
53,74224,27,F,1
43,23900,4,M,0
29,44745,11,M,1
48,25911,3,M,0
57,26715,4,M,0
21,26181,2,M,0
57,62069,20,F,1
44,28384,5,F,0
26,40349,8,F,0
29,41857,11,M,0
46,33406,7,F,0
45,73904,27,M,1
33,20000,0,F,0
25,32717,7,F,0
64,79453,31,F,1
30,22601,3,F,0
31,44147,13,M,0
32,46530,14,M,1
26,40768,8,F,1
61,77790,30,M,1
49,37257,8,M,0
39,44731,14,M,0
42,71208,24,F,1
58,39667,9,M,1
43,42886,12,M,0
62,25804,1,M,0
46,46561,13,F,1
35,52248,17,M,1
53,45143,15,F,1
37,29906,3,F,0
50,62420,21,F,1
37,62208,19,F,1
20,24868,2,F,0
60,96529,39,F,1
51,34477,7,M,0
23,33871,5,M,0
48,52768,14,F,0
52,35815,9,M,1
49,83110,31,F,1
59,54043,15,F,1
26,35547,8,M,0
63,95474,38,F,1
65,94674,38,F,1
44,20000,0,M,0
41,28629,2,M,0
39,50776,16,F,1
47,40134,11,M,1
53,83351,34,F,1
43,21499,1,M,0
19,22069,1,M,0
59,36933,10,F,0
61,69779,26,F,1
24,36417,6,F,0
44,57688,19,F,1
33,41502,10,M,0
63,72416,27,F,1
46,53406,16,F,0
38,39280,11,M,0
43,32238,4,F,0
35,54533,17,F,1
18,20263,0,M,0
19,22055,1,M,0
31,44873,13,M,0
55,45094,11,M,1
32,24777,1,M,0
53,36007,6,F,1
41,40245,11,M,0
42,36204,10,F,0
26,31268,8,M,0
32,48702,14,F,0
54,64154,22,M,1
23,32467,5,F,0
60,74198,27,M,1
62,84208,33,M,1
29,41037,11,M,1
44,20000,0,F,0
24,30950,5,M,0
45,24564,3,M,0
29,46636,11,F,1
59,46468,12,M,0
52,51095,18,F,1
19,24851,1,F,0
43,69798,25,M,1
37,61748,19,M,1
42,65852,22,M,1
38,56810,20,F,1
18,20000,0,F,0
45,52439,17,M,1
55,26030,2,M,0
30,46650,12,M,1
47,74000,29,F,1
27,34282,5,M,0
62,84754,33,M,1
39,20000,1,F,0
46,45554,14,M,1
22,29695,4,F,0
25,30274,7,F,0
28,21088,1,M,0
43,74795,25,F,1
36,30819,7,M,0
36,27460,3,F,0
47,21541,0,F,0
53,24895,0,F,0
59,79676,28,F,1
26,37588,8,F,1
24,29855,6,M,0
35,57902,17,F,1
26,31105,8,F,0
23,34501,5,F,0
23,31107,4,M,0
62,32563,6,F,0
39,65193,21,F,1
34,47760,16,M,0
32,45740,14,M,1
26,34508,8,F,0
23,30070,5,F,0
40,25376,2,M,0
34,51546,16,M,1
49,54546,16,M,1
49,84585,31,F,1
54,47778,12,F,1
20,20000,2,M,0
33,48206,15,M,0
19,20000,1,F,0
20,26068,2,F,0
58,88960,33,F,1
31,41756,13,M,0
31,43573,13,F,0
47,49689,13,M,1
57,42024,11,F,0
44,71112,26,M,1
34,55848,16,F,1
56,20000,1,F,0
26,32912,8,F,0
53,92493,35,M,1
27,35369,9,M,0
46,70540,26,M,1
21,24086,3,F,0
38,59482,20,F,1
54,70895,26,F,1
19,23033,1,F,0
32,44630,14,M,1
45,36276,7,F,0
42,67985,24,M,1
43,26814,1,M,0
26,37186,8,F,0
47,82404,29,F,1
26,34667,8,M,0
18,21396,0,F,0
29,39894,11,F,0
62,62773,22,F,1
30,20000,0,F,0
31,20000,0,M,0
27,28585,2,M,0
34,56095,16,M,1
34,47972,16,F,1
48,69408,27,F,1
63,53815,15,M,1
43,74678,25,F,1
52,86973,32,M,1
53,81337,31,M,1
28,44716,10,M,0
33,48330,15,F,1
46,71766,28,M,1
62,95873,37,F,1
35,27675,2,M,0
28,38082,10,F,0
28,44798,10,M,0
26,29984,7,M,0
42,40599,8,M,1
49,27784,4,M,0
51,82242,30,F,1
20,22288,2,M,0
31,46803,13,M,1
65,32561,4,F,0
57,88493,32,F,1
42,47346,12,F,1
33,49153,15,F,1
53,62400,23,F,1
26,32154,8,M,0
21,24846,3,F,0
62,37666,10,F,0
19,21349,1,M,0
42,67303,24,F,1
39,44182,13,F,0
22,20000,0,M,0
38,63478,20,F,1
27,24695,2,F,0
40,68453,22,F,1
44,71867,24,M,1
47,56830,17,M,1
21,22452,3,F,0
23,33829,5,M,0
43,67819,25,F,1
27,33000,9,M,0
22,20013,1,M,0
56,81593,31,F,1
54,96190,36,F,1
57,90326,33,F,1
18,20000,0,M,0
51,74094,29,M,1
65,80990,32,M,1
25,32340,7,M,0
38,61535,20,F,1
48,65494,25,F,1
64,103670,40,M,1
40,66870,22,M,1
28,43763,10,M,0
33,27928,5,M,0
44,51693,16,M,1
24,31482,6,M,0
41,53646,15,F,1
49,65762,23,M,1
52,26651,4,F,0
48,69298,23,M,1
64,72237,25,M,1
46,54709,19,F,1
21,23893,3,M,0
52,55790,19,M,1
28,40810,10,M,1
51,85764,33,M,1
56,70939,27,F,1
32,47538,14,M,0
31,50480,13,M,1
38,60024,20,F,1
24,30724,6,M,0
34,44278,11,F,0
59,87694,34,F,1
35,56038,17,F,1
31,44611,13,M,1
55,58524,18,M,1
46,55369,17,F,1
27,42095,9,M,0
34,47640,15,F,0
49,60417,18,F,1
37,36106,8,F,0
34,55766,16,F,0
63,44504,12,M,0
24,31405,6,F,0
56,80764,32,M,1
61,96196,36,M,1
47,76438,29,M,1
55,94496,37,F,1
57,34154,8,F,0
58,60018,22,F,1
27,37403,9,M,0
49,84573,31,F,1
43,71014,25,F,1
65,24886,3,M,0
34,47411,16,M,0
18,20000,0,M,0
56,40634,10,M,0
43,62512,20,F,1
47,44889,13,M,0
26,39874,8,M,0
61,66071,23,M,1
50,56260,19,F,1
43,74549,25,M,1
59,74023,25,M,1
27,34667,9,M,0
59,52009,15,M,1
49,81773,31,F,1
56,94754,38,M,1
64,53662,18,M,1
59,35168,6,M,0
65,48822,15,F,1
65,65054,23,M,1
50,31173,5,F,0
44,67874,26,M,1
60,54757,15,F,0
46,79581,28,M,1
36,51111,18,F,1
35,47459,14,F,0
52,83549,34,F,1
64,26181,3,F,0
45,25699,1,F,0
55,49036,13,F,1
27,33954,9,F,0
20,20000,1,F,0
59,53222,19,F,1
46,24656,3,F,0
33,49941,15,M,1
53,53328,17,F,1
18,20000,0,M,0
35,57929,17,M,1
21,23409,3,F,0
22,27705,4,M,0
38,57572,20,M,1
21,22042,3,M,0
37,48585,15,M,0
36,24584,0,F,0
52,89001,34,F,1
62,72130,27,F,1
41,40685,12,M,0
37,41176,10,F,0
45,30397,5,M,0
55,79983,29,M,1
41,66436,23,F,1
37,62081,19,M,1
41,65199,23,M,1
23,30021,5,F,0
55,76588,30,M,1
42,31706,5,M,0
49,32147,5,M,0
34,52520,16,M,1
34,56635,16,F,1
22,32642,4,M,0
34,52090,16,F,1
26,35658,8,M,0
37,27333,4,F,0
19,20000,1,M,0
36,57322,18,F,1
26,31235,8,F,1
57,96577,36,M,1
36,20817,1,F,0
62,36738,6,F,1
21,22530,3,F,0
23,23446,0,M,0
53,41400,13,F,1
28,43522,10,F,1
38,30313,5,F,0
59,65424,25,F,1
65,53034,16,F,1
42,65761,24,M,1
47,33896,6,M,0
35,20000,0,F,0
42,49173,14,M,1
38,63186,20,M,1
40,64711,22,M,1
47,32565,5,F,0
61,60234,18,M,1
63,29800,5,M,0
35,50056,17,M,1
50,80055,32,M,1
62,52733,16,F,1
52,54033,15,M,1
63,40496,9,M,0
39,59256,21,F,1
41,55320,17,M,1
40,36528,9,M,0
18,24615,0,F,0
32,21973,3,M,0
65,30688,7,F,0
45,66189,23,F,1
59,86538,33,F,1
37,38017,11,F,1
53,66917,23,F,1
60,76486,26,F,1
33,47737,15,M,1
22,24290,4,F,0
60,50754,15,F,1
32,52449,14,F,1
19,20617,1,F,0
41,61862,23,F,1
30,43167,12,F,0
40,29514,5,F,0
29,20409,0,M,0
63,87355,35,F,1
50,54770,18,M,1
61,85472,33,F,1
62,32894,5,M,0
42,27347,4,M,0
52,87365,34,M,1
52,77640,30,F,1
18,21149,0,F,0
60,32918,6,F,0
21,23794,3,F,0
48,81763,30,M,1
45,74071,27,F,1
28,39189,10,F,0
49,27112,5,F,0
19,22437,1,M,0
61,50939,17,F,1
30,47451,12,F,0
34,20000,0,F,0
21,25298,3,F,0
48,27855,4,F,0
55,36011,9,F,0
20,27794,2,M,0
60,68520,23,M,1
29,20000,1,F,0
61,37986,10,F,0
35,29102,3,F,0
47,67334,22,F,1
63,35268,6,M,0
28,36688,10,F,0
41,59526,22,F,1
38,63330,20,M,1
65,39375,10,F,0
52,89589,34,M,1
21,25773,3,F,0
43,25398,1,F,0
25,32076,7,M,0
41,32992,4,F,0
60,46067,11,F,0
62,49966,17,F,1
29,41508,11,F,0
22,29168,4,M,0
33,21528,3,M,0
49,55943,16,M,1
46,77583,28,F,1
50,35277,8,M,0
58,45169,13,M,0
31,44934,13,F,1
42,31281,8,F,0
25,31316,7,M,0
44,39249,8,F,0
52,84987,34,M,1
39,39806,10,M,1
24,32551,6,M,0
53,93300,35,F,1
64,72138,26,F,1
29,46993,11,M,1
26,26079,5,F,0
62,80522,32,M,1
52,60590,21,F,1
56,70804,25,F,1
36,26129,5,F,0
45,75438,27,M,1
46,36532,9,F,0
25,36923,7,F,0
60,21092,0,F,0
44,44512,14,M,0
22,26383,4,M,0
65,37436,11,M,0
46,58882,17,F,1
52,48246,15,F,1
50,75934,26,M,1
49,76353,27,F,1
38,33519,8,M,0
27,40837,9,M,0
59,87219,32,F,1
33,49088,15,F,1
28,38821,10,M,0
36,58516,18,M,1
30,20000,0,F,0
32,48028,14,M,1
59,54259,16,M,1
53,78331,31,F,1
49,54702,16,F,1
36,55792,18,M,1
32,45468,11,M,1
55,36867,10,M,1
39,64926,21,M,1
30,48625,12,M,1
37,26543,1,F,0
32,45054,14,M,1
24,31719,6,F,0
39,58042,21,F,1
60,84199,32,F,1
37,55726,16,F,1
36,47430,16,F,1
44,59957,18,M,1
25,23803,4,F,0
35,43119,13,F,1
27,38287,9,F,1
58,93844,38,M,1
52,49131,15,M,1
32,25510,3,F,0
40,42209,9,M,0
29,41623,11,M,0
44,70361,26,M,1
23,27441,5,F,1
41,63335,23,F,1
39,60615,21,M,1
26,38711,8,M,0
27,33927,7,F,0
20,21335,2,F,0
23,29657,5,F,0
43,26740,4,F,0
62,56355,19,F,1
31,44759,13,M,0
53,43759,14,F,1
59,53114,19,M,1
36,32850,8,F,0
65,72786,27,F,1
56,100493,38,F,1
40,27351,6,M,0
22,27090,4,M,0
61,68218,23,F,1
32,51702,14,F,1
47,58083,21,F,1
50,64195,22,F,1
55,55708,18,F,1
36,45967,11,M,0
22,23704,4,F,0
26,39056,8,M,0
24,27664,6,M,0
41,62948,23,M,1
58,20000,1,M,0
33,51717,15,M,1
54,38659,10,F,0
27,28169,4,M,0
38,57833,20,M,1
38,29914,7,F,0
64,104245,40,F,1
32,48768,14,M,1
30,45119,12,M,0
24,36999,6,F,0
57,81449,29,M,1
25,29106,7,M,0
60,61114,23,F,1
58,42952,11,M,1
55,73461,28,F,1
19,25757,1,F,0
54,49996,13,M,1
39,57722,18,F,1
21,21425,3,F,0
64,74040,29,M,1
24,33468,6,M,0
18,21355,0,F,0
36,51996,18,M,1
47,76773,29,F,1
19,20000,1,F,0
30,28251,4,M,1
45,51490,18,M,1
31,46005,13,F,1
20,22384,2,F,0
33,54142,15,M,1
42,63429,22,M,1
63,50846,14,F,1
64,83745,32,M,1
20,22846,2,F,0
51,55966,19,M,1
20,24576,2,F,0
58,92427,35,M,1
46,58161,21,F,1
57,50296,16,M,1
36,51371,18,F,1
37,51281,16,M,1
38,25468,5,M,0
37,45973,15,M,1
45,20000,1,F,0
64,49456,14,F,1
44,34557,5,F,0
61,101500,40,M,1
63,20937,1,M,0
42,20481,2,F,0
19,20000,1,F,0
60,71538,25,M,1
41,59947,21,F,1
50,86941,32,M,1
36,40607,9,M,1
43,63803,23,M,1
63,94707,37,M,1
58,48549,14,F,1
20,23233,2,M,0
44,43768,12,F,0
31,46544,13,M,1
37,29710,4,F,0
52,43100,12,M,0
40,40665,10,M,1
42,65824,24,F,1
21,26619,3,M,0
19,22943,1,F,0
19,21290,1,F,0
42,69058,24,M,1
64,86035,34,M,1
40,23863,2,M,0
38,58500,20,M,1
62,102678,39,F,1
42,68045,24,F,1
44,44280,11,F,0
28,44461,10,F,1
31,44331,13,M,1
34,24940,1,F,0
32,37887,7,F,0
63,50094,15,F,1
48,75635,26,F,1
51,88084,32,F,1
53,68441,23,F,1
57,39702,12,M,0
61,66461,22,M,1
30,48803,12,M,0
35,39273,11,M,0
34,20000,1,F,0
62,44268,12,F,0
61,47724,13,F,1
56,74896,25,F,1
45,65140,21,M,1
43,72051,25,M,1
65,20000,0,M,0
31,21972,3,M,0
54,47936,15,F,1
28,31814,8,M,0
49,86731,31,F,1
41,69701,23,M,1
48,64008,21,F,1
57,24583,1,F,0
58,29369,5,M,0
25,33917,7,F,0
56,53472,17,F,1
25,36143,7,F,0
64,34992,7,M,0
48,71503,27,F,1
36,58724,18,M,1
53,73371,26,F,1
56,75825,26,M,1
49,42722,9,M,0
38,55492,20,M,1
40,68889,22,F,1
53,37762,11,M,0
32,46872,14,M,1
19,25845,1,F,0
29,40251,11,M,1
55,90998,36,M,1
23,27932,5,M,0
63,81456,32,F,1
55,20000,0,M,0
18,20214,0,M,0
55,78196,29,M,1
43,63557,21,F,1
65,35190,9,F,0
40,44791,14,F,0
18,22196,0,M,0
38,20000,1,F,0
36,26583,1,M,0
46,54500,19,M,1
43,28803,6,F,0
51,79473,28,M,1
34,32812,4,M,0
35,29261,3,F,0
49,85615,31,F,1
21,27761,3,M,0
47,20000,0,M,0
48,50806,15,F,1
35,49470,17,F,1
22,28976,4,F,0
49,20000,1,F,0
46,48416,13,M,0
29,21050,3,M,0
32,52408,14,F,0
32,20000,1,F,0
52,67717,24,F,1
52,89880,34,M,1
60,80490,32,F,1
31,20000,1,M,0
56,72179,26,F,1
35,36838,8,M,0
55,22479,0,F,0
39,37007,9,F,0
55,51999,14,F,1
28,39136,10,M,0
20,24229,2,F,0
31,20000,0,M,0
61,50434,14,F,1
42,21528,0,M,0
31,31141,5,M,1
64,60700,20,M,1
48,73218,25,F,1
42,29660,6,F,0
58,74183,29,F,1
36,59685,18,F,1
29,40831,11,F,0
24,33650,6,M,0
31,49526,13,M,0
46,75139,28,M,1
64,31899,8,M,0
31,26049,3,F,0
40,52685,16,F,1
31,21535,3,M,0
40,65016,22,F,1
25,20000,0,M,0
30,33481,9,F,0
53,63014,20,M,1
61,86925,31,M,1
18,20000,0,F,0
54,39755,10,F,0
43,58306,19,F,1
21,28822,3,M,0
33,52153,15,M,1
42,39328,8,M,0
36,55034,18,M,1
37,27757,5,F,0
43,66958,24,M,1
49,82911,31,M,1
20,24996,2,M,0
65,30929,7,M,0
24,33074,6,M,0
49,36396,6,M,0
22,30029,4,F,0
38,24114,4,M,0
47,74287,29,M,1
37,20000,0,F,0
46,35740,6,F,0
41,68230,22,F,1
18,22052,0,F,0
60,69175,27,M,1
42,71990,24,M,1
44,29286,5,F,0
42,72518,24,F,1
38,34003,7,F,0
34,54015,16,M,1
45,71235,27,M,1
49,85483,31,F,1
61,70788,25,F,1
51,29381,4,F,0
39,55438,19,M,1
59,24252,3,M,0
36,58823,18,F,1
65,32282,4,M,0
25,34612,7,M,0
19,20000,0,M,0
22,24805,4,M,0
45,32245,7,M,0
21,25235,3,M,0
53,30063,4,F,0
18,20873,0,F,0
32,45598,14,M,0
30,25316,5,M,0
48,72584,25,F,1
34,24395,2,M,0
23,26562,5,M,0
41,65075,23,M,1
30,29874,7,F,0
38,34680,8,M,0
41,63581,22,F,1
39,60783,19,F,1
46,75353,28,F,1
41,43201,14,M,0
61,43217,13,M,1
29,43273,11,M,1
37,43307,14,M,1
59,96103,36,M,1
51,45151,11,F,0
32,48099,14,M,1
21,24596,3,F,0
31,35216,7,M,0
18,24746,0,M,0
50,81296,32,F,1
64,27183,6,M,0
60,95590,37,F,1
46,24052,3,M,0
27,31539,5,F,0
53,75200,29,F,1
31,20000,0,F,0
39,62618,21,M,1
50,77147,31,F,1
45,60904,21,M,1
24,29058,6,F,0
53,90729,35,F,1
53,75313,27,F,1
58,26918,2,F,0
51,27975,5,F,0
54,21495,1,F,0
23,32216,5,M,0
52,62381,20,F,1
44,55676,20,F,1
47,75765,29,F,1
49,49960,13,F,1
36,34139,7,M,0
39,60296,21,F,1
38,57371,20,F,1
22,26021,4,F,0
38,60903,20,M,1
58,78037,30,F,1
37,57877,19,F,1
55,37270,10,F,0
48,20440,0,M,0
54,23873,0,M,0
23,29074,5,M,0
48,70798,26,F,1
64,51989,16,M,1
60,47535,14,M,1
41,52635,14,F,1
35,23257,1,F,0
46,44914,13,F,0
29,43169,11,M,0
29,43795,11,M,0
46,77692,28,F,1
24,28233,6,F,1
33,46098,15,F,1
29,37417,11,F,1
38,37644,11,M,0
21,30449,3,F,0
59,73775,28,M,1
34,28617,2,M,0
45,21340,3,F,0
48,52640,18,F,1
64,89443,34,F,1
25,37518,7,M,1
63,40620,9,M,0
43,40719,9,F,0
57,35844,9,F,0
63,50565,16,M,1
65,60308,22,F,1
48,50613,14,M,1
36,47511,12,F,1
24,35016,6,F,0
22,31437,4,M,0
30,35078,6,M,0
35,51671,15,M,1
35,49673,17,F,1
37,57254,19,F,1
40,20000,0,M,0
53,85878,35,M,1
57,71337,28,F,1
50,25237,2,M,0
24,35772,6,M,0
57,64232,22,M,1
22,24683,4,F,0
49,77343,31,F,1
26,34512,8,M,0
47,55937,19,F,1
49,33236,7,F,0
56,59930,21,M,1
21,30026,3,F,0
42,63700,24,F,1
39,36371,9,F,0
25,34214,7,M,0
19,20000,1,M,0
54,67124,26,M,1
52,84458,30,M,1
54,51659,17,M,1
39,59012,18,F,1
18,21302,0,M,0
56,56633,20,M,1
59,49939,14,F,1
65,44700,10,M,0
50,28048,6,M,0
21,25534,3,F,0
65,83824,32,F,1
26,35769,8,F,1
25,32932,7,F,0
39,39496,10,M,0
59,20000,0,F,0
38,64493,20,F,1
65,75101,29,F,1
58,68870,26,F,1
45,57018,17,M,1
54,80568,32,M,1
19,21513,0,M,0
63,53525,19,M,1
34,56948,16,F,1
48,45875,12,M,1
62,99837,38,F,1
30,48698,12,M,0
62,85044,33,F,1
35,54281,17,M,1
41,47742,12,F,1
48,20000,1,M,0
50,70364,27,M,1
48,27467,3,M,0
44,73845,26,M,1
53,80971,31,M,1
38,35513,10,F,0
22,23588,4,M,0
28,36925,10,M,0
51,24233,4,F,0
51,51701,14,F,1
65,94850,36,M,1
20,26394,2,F,0
23,29379,3,F,0
37,21367,3,F,0
21,22896,3,F,0
54,44518,13,F,1
56,56610,16,F,1
24,33209,6,M,0
34,29806,5,F,0
55,77101,30,M,1
53,45659,11,M,1
51,85529,33,M,1
23,34589,5,F,0
56,68049,26,M,1
19,23817,1,M,0
35,49311,17,M,1
59,79332,29,F,1
44,39492,12,M,0
56,43449,12,M,1
58,75801,28,F,1
36,28303,4,F,0
49,42880,13,F,1
41,65688,21,F,1
51,51567,16,F,0
42,52826,18,M,1
41,62762,23,M,1
42,72057,24,M,1
29,46079,11,F,0
47,72082,24,F,1
23,29521,5,F,0
47,55279,16,M,1
50,82929,32,M,1
32,52596,14,M,1
46,66607,23,M,1
31,48901,13,F,0
42,65647,24,F,1
62,41977,11,F,0
22,28076,4,M,0
19,26723,1,F,0
64,48389,13,M,1
33,39429,9,M,0
56,20000,0,F,0
55,66104,22,M,1
34,50178,16,M,1
48,27577,6,F,0
18,20000,0,M,0
23,28628,5,M,0
48,36700,8,F,0
23,26650,5,F,0
53,85105,35,M,1
25,25868,3,F,0
46,48741,16,M,1
26,38954,8,M,0
39,60898,21,F,1
27,34330,9,M,1
41,24747,2,F,0
57,28495,3,M,0
19,20094,1,F,0
37,55852,19,M,1
34,54756,16,F,1
50,25639,5,F,0
31,42486,13,M,1
49,46258,13,F,0
54,20000,0,M,0
41,34338,6,F,0
58,82966,30,M,1
37,59632,19,F,1
23,34192,5,M,0
50,57908,19,F,1
45,72522,27,M,1
28,44691,10,F,0
53,64621,21,F,1
37,48448,14,F,1
23,25654,2,M,0
25,33921,7,F,0
36,58406,18,M,1
32,39791,10,F,0
39,62682,21,F,1
19,20364,1,M,0
45,74242,27,F,1
53,87548,35,F,1
53,64188,22,F,1
61,49179,14,M,1
35,49483,17,F,1
29,43328,11,F,1
36,59578,18,M,1
43,27961,2,F,0
42,63320,22,F,1
45,59881,20,M,1
32,27454,4,F,0
27,41770,9,F,0
56,35761,9,M,0
51,37968,11,M,1
30,48570,12,F,1
33,53011,15,F,1
57,82538,30,M,1
48,76795,30,M,1
18,20000,0,F,0
64,56621,17,F,1
40,40848,10,F,0
31,42492,13,F,0
56,70350,27,M,1
47,56081,17,F,1
59,23736,0,F,0
37,54329,19,M,0
42,22359,1,M,0
28,23756,4,M,0
43,33749,6,F,0
38,49417,17,F,1
22,28661,4,M,0
24,34240,6,F,0
29,42361,11,M,0
19,20000,1,M,0
56,55321,20,F,1
38,46300,13,M,0
49,68848,24,M,1
22,24072,0,M,0
44,62923,20,M,1
48,82067,30,F,1
29,41873,11,F,0
53,38193,7,M,0
38,64850,20,M,1
36,56808,18,F,1
20,22641,2,M,0
34,47148,16,F,1
47,39516,8,M,0
53,22224,0,F,0
26,32074,8,M,0
51,79080,32,M,1
46,78749,28,F,1
27,34379,9,F,1
26,26848,4,F,0
57,71728,28,M,1
28,38484,8,F,0
36,57583,18,M,1
39,23789,4,M,0
39,58319,21,M,1
64,100036,38,M,1
33,46543,15,M,1
34,41783,13,M,1
57,20196,1,M,0
24,29668,6,M,0
48,48245,14,M,1
21,30678,3,M,0
46,74237,28,F,1
24,28088,6,M,0
60,100138,39,M,1
47,39271,8,F,0
20,25191,2,F,0
42,66213,24,F,1
51,90645,33,F,1
50,69277,23,F,1
48,70465,27,F,1
41,52302,15,F,1
55,49047,16,M,1
63,50193,14,M,1
21,26620,3,F,0
65,85719,32,F,1
27,42607,9,M,0
42,23591,3,F,0
54,58712,20,M,1
60,62086,20,M,1
18,20000,0,F,0
34,38938,11,M,0
63,35462,7,F,0
24,30082,6,M,0
31,35175,10,F,1
18,20000,0,M,0
23,32934,5,F,0
56,85469,31,M,1
60,44618,14,F,1
27,33261,9,F,0
38,27951,5,M,0
20,20000,2,M,0
36,43893,14,M,0
45,73104,27,F,1
19,26186,1,M,0
44,36430,8,M,0
61,70093,27,F,1
49,51907,18,M,1
29,34893,8,M,0
18,20275,0,M,0
63,85774,34,M,1
60,70869,27,M,1
57,89906,34,M,1
46,63536,20,F,1
26,28201,2,M,0
35,52506,16,M,1
62,20000,0,F,0
53,34164,8,F,0
33,48983,15,F,1
52,89078,33,M,1
53,69011,26,M,1
21,30396,3,M,0
57,85265,35,F,1
60,87397,33,M,1
52,51375,15,M,1
36,56241,18,M,1
23,26163,5,M,0
48,29920,3,M,0
44,23730,2,F,0
20,26848,2,M,0
53,86148,32,M,1
53,33775,7,M,0
19,22328,1,F,0
65,85301,35,M,1
54,93885,36,M,1
32,50817,13,F,1
54,86433,35,M,1
40,66655,22,M,1
61,83414,30,F,1
64,20000,0,F,0
23,31292,5,F,0
50,79008,29,F,1
22,30782,4,F,0
38,45354,13,M,0
45,78963,27,F,1
38,26636,5,F,0
41,64133,23,F,1
45,51016,16,M,1
28,44477,10,M,0
39,61908,21,F,1
63,48770,15,M,1
63,74150,27,M,1
51,44457,11,M,0
54,92812,35,M,1
58,52885,15,F,0
34,46400,11,F,1
32,21691,0,F,0
46,54914,18,F,1
51,27826,5,M,0
58,25042,5,M,0
60,54295,17,M,1
39,59082,21,M,1
44,37939,11,F,0
55,78469,30,M,1
32,50944,14,M,1
38,29538,7,F,0
21,25107,3,M,0
64,27815,6,F,0
35,56878,17,M,1
24,27383,6,F,0
33,51099,15,M,1
52,20013,1,M,0
29,40100,11,M,1
24,29241,6,M,0
58,40952,10,M,0
27,32448,8,F,0
18,22157,0,M,0
29,41535,11,F,0
44,75439,26,F,1
45,42481,10,M,1
35,44625,11,M,1
18,20995,0,F,0
40,66515,22,F,1
56,33048,8,F,1
34,53621,16,F,1
62,68311,24,M,1
59,55262,17,F,1
63,43161,13,M,1
18,20000,0,F,0
55,59577,21,F,1
21,28101,3,F,0
32,44759,14,F,1
38,43761,11,M,0
38,44619,13,F,1
39,27685,5,M,0
61,42646,9,F,0
31,48010,13,M,0
52,58822,21,F,1
21,20000,2,F,0
52,30447,7,F,0
49,80794,31,M,1
45,73773,27,F,1
29,29646,4,F,0
47,80543,29,M,1
26,22777,0,M,0
36,23523,4,M,0
33,45923,12,F,1
47,71712,25,F,1
18,20000,0,F,0
63,77570,30,F,1
62,91649,37,M,1
40,58558,21,M,1
29,46955,11,F,1
22,32139,4,F,0
37,62025,19,M,1
20,23257,2,M,0
19,25760,1,F,0
60,88408,36,M,1
